,SMILES_x,CID,canonical_CID,r_inhibition_at_20_uM,r_inhibition_at_50_uM,r_IC50,f_inhibition_at_20_uM,f_inhibition_at_50_uM,f_avg_IC50,f_avg_pIC50,f_max_inhibition_reading,f_min_inhibition_reading,f_hill_slope,f_R2,relative_solubility_at_20_uM,relative_solubility_at_100_uM,trypsin_IC50,acrylamide,chloroacetamide,series,Molecule Name,SMILES_y,Batch Created Date,Batch Updated Date,Date,stereochem comments
501,COc1ccc2[nH]cc(CCNC(C)=O)c2c1,JOH-MSK-35a8745a-1,JOH-MSK-35a8745a-1,0,,,1.37241,-0.96170145,,,,,,,1,0.99,,FALSE,FALSE,,CVD-0000067,COc1ccc2[nH]cc(CCNC(C)=O)c2c1,4/23/2020,5/19/2020,,
502,COc1ccc2[nH]cc(CCNC(C)=O)c2c1,JOH-MSK-35a8745a-1,JOH-MSK-35a8745a-1,0,,,1.37241,-0.96170145,,,,,,,1,0.99,,FALSE,FALSE,,CVD-0000067,COc1ccc2[nH]cc(CCNC(C)=O)c2c1,4/23/2020,5/21/2020,,
321,C=C1CC1C(=O)NC(C)c1ccc(S(=O)(=O)NC)cc1,VIJ-CYC-1a381570-5,VIJ-CYC-1a381570-5,0,0,,-2.667452,-0.9716629,,,,,,,1,1,,FALSE,FALSE,,CVD-0003658,CNS(=O)(=O)c1ccc(cc1)C(C)NC(=O)C1CC1=C,4/23/2020,5/12/2020,,
143,NS(=O)(=O)c1ccc(N2CCC(CN3CCCCCC3)CC2)cc1,WAR-XCH-b72a1bbc-20,WAR-XCH-b72a1bbc-20,-2.465,5.22,,-5.5291585,-0.98737295,,,,,,,0.99,0.91,,FALSE,FALSE,,CVD-0003850,NS(=O)(=O)c1ccc(cc1)N1CCC(CN2CCCCCC2)CC1,4/23/2020,5/12/2020,,
363,O=C(CCc1cnn[nH]1)NC(Cn1cccn1)c1ccccc1,BAR-COM-4e090d3a-30,BAR-COM-4e090d3a-30,0,0,,-1.5159418,-1.10957139,,,,,,,1,1,,FALSE,FALSE,,CVD-0000251,O=C(CCc1cnn[nH]1)NC(Cn1cccn1)c1ccccc1,4/23/2020,5/12/2020,,
364,O=C(CCc1cnn[nH]1)NC(Cn1cccn1)c1ccccc1,BAR-COM-4e090d3a-30,BAR-COM-4e090d3a-30,0,0,,-1.5159418,-1.10957139,,,,,,,1,1,,FALSE,FALSE,,CVD-0000251,O=C(CCc1cnn[nH]1)NC(Cn1cccn1)c1ccccc1,4/23/2020,5/21/2020,,
233,CC(C)NC1CCN(c2ccc(S(N)(=O)=O)cc2)CC1,WAR-XCH-b6889685-23,WAR-XCH-b6889685-23,0.29,0.505,,-1.266965,-1.56316695,,,,,,,1,0.98,,FALSE,FALSE,,CVD-0003789,CC(C)NC1CCN(CC1)c1ccc(cc1)S(N)(=O)=O,4/23/2020,5/12/2020,,
403,O=C(Cc1c[nH]c2ncccc12)N1CCC(N2CCCS2(=O)=O)CC1,SWA-SYN-d2e6fa14-9,SWA-SYN-d2e6fa14-9,0,,,18.48362,-1.915052,,,,,,,1,1.01,,FALSE,FALSE,,CVD-0003539,O=C(Cc1c[nH]c2ncccc12)N1CCC(CC1)N1CCCS1(=O)=O,4/23/2020,5/21/2020,,
404,O=C(Cc1c[nH]c2ncccc12)N1CCC(N2CCCS2(=O)=O)CC1,SWA-SYN-d2e6fa14-9,SWA-SYN-d2e6fa14-9,0,,,18.48362,-1.915052,,,,,,,1,1.01,,FALSE,FALSE,,CVD-0003539,O=C(Cc1c[nH]c2ncccc12)N1CCC(CC1)N1CCCS1(=O)=O,4/23/2020,5/21/2020,,
389,O=C(NCc1ccns1)Nc1cccc(CN2CCCC2=O)c1,BAR-COM-4e090d3a-61,BAR-COM-4e090d3a-61,0,0,,-0.280353,-2.045671,,,,,,,1,0.97,,FALSE,FALSE,,CVD-0000284,O=C(NCc1ccns1)Nc1cccc(CN2CCCC2=O)c1,4/23/2020,5/12/2020,,
369,Cc1noc(CC(NC(=O)C(C)Cn2ccnc2)c2ccccc2)n1,BAR-COM-4e090d3a-38,BAR-COM-4e090d3a-38,0,0,,,-2.37765,,,,,,,1,1,,FALSE,FALSE,,CVD-0000259,CC(Cn1ccnc1)C(=O)NC(Cc1nc(C)no1)c1ccccc1,4/23/2020,5/12/2020,,
153,CCCNC(=O)C(C)NC(=O)N(C)Cc1csc(C)n1,ALE-UNK-fca05062-9,ALE-UNK-fca05062-9,0,,,0.813694,-2.742432,,,,,,,1,1,,FALSE,FALSE,,CVD-0000093,CCCNC(=O)C(C)NC(=O)N(C)Cc1csc(C)n1,4/23/2020,5/12/2020,,
199,CNCCN(C)C(=O)C(=O)N1Cc2ccccc2C(c2ccccc2)C1,REN-UFA-aaaed2d6-5,REN-UFA-aaaed2d6-5,,0,,-1.8257439,-2.8297705,,,,,,,,,,FALSE,FALSE,,CVD-0003184,CNCCN(C)C(=O)C(=O)N1CC(c2ccccc2)c2ccccc2C1,4/23/2020,5/26/2020,,
315,N#Cc1ccc(Nc2ccc(NC(=O)Nc3cccnc3)cc2)nc1,MAK-UNK-30aad1f1-12,MAK-UNK-30aad1f1-12,0,0,,-1.306728,-3.696566,,,,,,,1,0.91,,FALSE,FALSE,3-aminopyridine-like,CVD-0002165,O=C(Nc1ccc(Nc2ccc(cn2)C#N)cc1)Nc1cccnc1,4/23/2020,5/13/2020,,
329,COc1ccc2[nH]cc(CCNS(C)(=O)=O)c2c1,MAR-UNI-9ca61fdc-1,MAR-UNI-9ca61fdc-1,0,,,-4.1875715,-4.3947805,,,,,,,0.92,0.86,,FALSE,FALSE,,CVD-0002690,COc1ccc2[nH]cc(CCNS(C)(=O)=O)c2c1,4/23/2020,5/12/2020,,
359,O=C(NCc1cccnn1)Nc1cccc(-c2ncc3n2CCCC3)c1,BAR-COM-4e090d3a-23,BAR-COM-4e090d3a-23,,0,,-2.916869,-5.294053,,,,,,,,,,FALSE,FALSE,,CVD-0000243,O=C(NCc1cccnn1)Nc1cccc(c1)-c1ncc2CCCCn12,4/23/2020,5/26/2020,,
515,CS(=O)(=O)NCCN1CCCc2ccc(S(N)(=O)=O)cc21,DUN-NEW-f8ce3686-14,DUN-NEW-f8ce3686-14,0,,,4.677893,-5.456835,,,,,,,1,1,,FALSE,FALSE,,CVD-0001102,CS(=O)(=O)NCCN1CCCc2ccc(cc12)S(N)(=O)=O,4/23/2020,5/21/2020,,
518,Cc1cccc(CC(=O)Nc2cccnc2C#N)c1,AGN-NEW-c7b24fe3-3,AGN-NEW-c7b24fe3-3,0,,,8.399017,-5.939392,,,,,,,1,1,,FALSE,FALSE,3-aminopyridine-like,CVD-0000059,Cc1cccc(CC(=O)Nc2cccnc2C#N)c1,4/23/2020,5/21/2020,,
325,COC(=O)c1sc(NS(=O)(=O)c2ccc(CF)cc2)nc1C(C)(C)C,VIJ-CYC-1a381570-13,VIJ-CYC-1a381570-13,0,0,,,-7.76699,,,,,,,1,0.99,,FALSE,FALSE,,CVD-0003654,COC(=O)c1sc(NS(=O)(=O)c2ccc(CF)cc2)nc1C(C)(C)C,4/23/2020,5/12/2020,,
561,Cc1cnc(CC(=O)Nc2cccnc2)o1,DAR-DIA-842b4336-16,DAR-DIA-842b4336-16,0,0,,,-9.906875,,,,,,,0.99,1,,FALSE,FALSE,3-aminopyridine-like,CVD-0000746,Cc1cnc(CC(=O)Nc2cccnc2)o1,4/23/2020,5/12/2020,,
157,Cc1ccncc1NC(=O)CC(C)(C)NC(=O)c1cccc2[nH]ccc12,GAB-REV-70cc3ca5-6,GAB-REV-70cc3ca5-6,0,0,,,-10.42203,,,,,,,0.99,0.99,,FALSE,FALSE,,CVD-0001233,Cc1ccncc1NC(=O)CC(C)(C)NC(=O)c1cccc2[nH]ccc12,4/23/2020,5/12/2020,,
171,CN(C)C(=O)C[C@@H]1CN(C(=O)c2cnn3c2CCC3)c2ccc(Cl)cc21,RAI-NOV-2f6a9876-1,RAI-NOV-2f6a9876-1,0,,,-17.53006,-10.82869,,,,,,,1,1,,FALSE,FALSE,,CVD-0003146,CN(C)C(=O)C[C@@H]1CN(C(=O)c2cnn3CCCc23)c2ccc(Cl)cc12,4/23/2020,5/21/2020,,imperfect match for RAI-NOV-2f6a9876-1
175,O=C(Nc1ccc([N+](=O)[O-])cc1Cl)c1cccc(Cl)c1,CHR-SOS-7098f804-2,CHR-SOS-7098f804-2,1.308003318,,,-10.83268,-11.42961,,,,,,,0.76,0.57,,FALSE,FALSE,,CVD-0000596,[O-][N+](=O)c1ccc(NC(=O)c2cccc(Cl)c2)c(Cl)c1,4/23/2020,5/21/2020,,
136,NS(=O)(=O)c1ccc(N2CCC(c3nc4ccccc4s3)CC2)cc1,WAR-XCH-b72a1bbc-8,WAR-XCH-b72a1bbc-8,0,,,-11.92429,-11.99108,,,,,,,0.76,0.52,,FALSE,FALSE,,CVD-0003885,NS(=O)(=O)c1ccc(cc1)N1CCC(CC1)c1nc2ccccc2s1,4/23/2020,5/21/2020,,
372,O=C(NCc1ccno1)c1ccccc1Oc1ccc(Cl)cc1Cl,BAR-COM-4e090d3a-42,BAR-COM-4e090d3a-42,0,0,,-12.95812,-12.42811,,,,,,,1,0.96,,FALSE,FALSE,,CVD-0000263,Clc1ccc(Oc2ccccc2C(=O)NCc2ccno2)c(Cl)c1,4/23/2020,5/13/2020,,
377,Cc1ccc(Oc2cccc(NC(=O)NCc3cnnn3C)c2)c(C)c1,BAR-COM-4e090d3a-48,BAR-COM-4e090d3a-48,0,,,-10.74278,-12.80444,,,,,,,0.96,0.75,,FALSE,FALSE,,CVD-0000269,Cc1ccc(Oc2cccc(NC(=O)NCc3cnnn3C)c2)c(C)c1,4/23/2020,5/21/2020,,
410,O=C(Nc1ccc(Oc2ncccn2)cc1)C(=O)N1CCN(Cc2cccs2)CC1,MAK-UNK-b1d4dcd7-3,MAK-UNK-b1d4dcd7-3,0,,,-20.9558,-13.82419,,,,,,,1,1,,FALSE,FALSE,3-aminopyridine-like,CVD-0002518,O=C(Nc1ccc(Oc2ncccn2)cc1)C(=O)N1CCN(Cc2cccs2)CC1,4/23/2020,5/21/2020,,
324,CC(C)[C@@H](C#N)NS(=O)(=O)c1ccc(CF)cc1,VIJ-CYC-1a381570-12,VIJ-CYC-1a381570-12,1.55,22.11,,,-13.98851,,,,,,,1,1,,FALSE,FALSE,,CVD-0003653,CC(C)[C@H](NS(=O)(=O)c1ccc(CF)cc1)C#N,4/23/2020,5/12/2020,,
295,C#CCN1CCN(C(=O)C=C)CC1,TOB-UNK-c2aba166-2,TOB-UNK-c2aba166-2,3.234993814,,,-18.5992,-14.95015,,,,,,,1.01,1.01,,TRUE,FALSE,,CVD-0003592,C=CC(=O)N1CCN(CC#C)CC1,4/23/2020,5/21/2020,,
159,Cc1ccncc1NC(=O)CNC(=O)Cc1cccnc1,GAB-REV-70cc3ca5-13,GAB-REV-70cc3ca5-13,0,0,,8.039427,-15.3538,,,,,,,1,1,,FALSE,FALSE,Ugi,CVD-0001218,Cc1ccncc1NC(=O)CNC(=O)Cc1cccnc1,4/23/2020,5/13/2020,,
432,CN1CCC(C(=O)NC2CCCCC2NC(=O)c2ccccc2)CC1,GIA-UNK-d2defdc3-4,GIA-UNK-d2defdc3-4,0,0,,,-15.37547,,,,,,,0.98,0.99,,FALSE,FALSE,,CVD-0001321,CN1CCC(CC1)C(=O)NC1CCCCC1NC(=O)c1ccccc1,4/23/2020,5/12/2020,,
176,O=C(Nc1ccc([N+](=O)[O-])cc1)c1cc(Cl)ccc1O,CHR-SOS-7098f804-3,CHR-SOS-7098f804-3,2.799219591,5.996568834,,-7.243189,-15.61784,,,,,,,0.96,0.96,,FALSE,FALSE,,CVD-0000599,Oc1ccc(Cl)cc1C(=O)Nc1ccc(cc1)[N+]([O-])=O,4/23/2020,5/13/2020,,
519,N#Cc1ncccc1NC(=O)Cc1cccc(Cl)c1,AGN-NEW-c7b24fe3-4,AGN-NEW-c7b24fe3-4,0,0,,-10.23229,-15.72103,,,,,,,0.99,1,,FALSE,FALSE,3-aminopyridine-like,CVD-0000060,Clc1cccc(CC(=O)Nc2cccnc2C#N)c1,4/23/2020,5/13/2020,,
406,Cc1ccncc1NC(=O)CCNC(=O)c1ccccc1F,PET-SGC-2e937068-1,PET-SGC-2e937068-1,0,0,,,-15.77174,,,,,,,1,1,,FALSE,FALSE,,CVD-0003075,Cc1ccncc1NC(=O)CCNC(=O)c1ccccc1F,4/23/2020,5/12/2020,,
142,NS(=O)(=O)c1ccc(N2CCC([C@@H]3CCCO3)CC2)cc1,WAR-XCH-b72a1bbc-18,WAR-XCH-b72a1bbc-18,35.01,52.225,99,,-15.95007,,,,,,,0.99,1,,FALSE,FALSE,,CVD-0003847,NS(=O)(=O)c1ccc(cc1)N1CCC(CC1)[C@@H]1CCCO1,4/23/2020,5/12/2020,,
505,CNC(=O)OC1CCN(S(=O)(=O)c2ccccc2)CC1,GIA-UNK-595fac82-4,GIA-UNK-595fac82-4,4.888764976,0,,,-16.32653,,,,,,,1,1,,FALSE,FALSE,,CVD-0001293,CNC(=O)OC1CCN(CC1)S(=O)(=O)c1ccccc1,4/23/2020,5/12/2020,,
347,Cc1cccc(-c2nnnn2C2CC2C)c1NC(=O)CCc1cccnc1,BAR-COM-4e090d3a-8,BAR-COM-4e090d3a-8,0,13.52,,,-16.50485,,,,,,,1,1,,FALSE,FALSE,,CVD-0000294,CC1CC1n1nnnc1-c1cccc(C)c1NC(=O)CCc1cccnc1,4/23/2020,5/12/2020,,
202,O=C(Nc1cccc(C(=O)N2CCSCC2)c1)C(F)Cl,JOO-IND-6372a4f3-2,JOO-IND-6372a4f3-2,0,0,,-13.77041,-16.87734,,,,,,,1,1,,FALSE,FALSE,,CVD-0001705,FC(Cl)C(=O)Nc1cccc(c1)C(=O)N1CCSCC1,4/23/2020,5/13/2020,,
533,N#Cc1ccnc(CNC(=O)Cc2c[nH]c3ncccc23)c1,TRY-UNI-1fd04853-10,TRY-UNI-1fd04853-10,0,,,-23.20646,-17.2385,,,,,,,0.97,0.98,,FALSE,FALSE,,CVD-0003603,O=C(Cc1c[nH]c2ncccc12)NCc1cc(ccn1)C#N,4/23/2020,5/21/2020,,
146,CC(C)N(C)CC1CCN(c2ccc(S(N)(=O)=O)cc2)CC1,WAR-XCH-b72a1bbc-48,WAR-XCH-b72a1bbc-48,0,0,,,-17.79275,,,,,,,1,0.99,,FALSE,FALSE,,CVD-0003880,CC(C)N(C)CC1CCN(CC1)c1ccc(cc1)S(N)(=O)=O,4/23/2020,5/12/2020,,
156,Cc1ccncc1NC(=O)CNc1ccnc2ccccc12,GAB-REV-70cc3ca5-4,GAB-REV-70cc3ca5-4,0,,,-21.6493,-18.34019,,,,,,,1,1,,FALSE,FALSE,,CVD-0001231,Cc1ccncc1NC(=O)CNc1ccnc2ccccc12,4/23/2020,5/21/2020,,
425,O=C(C1CCN(c2ccncc2)CC1)N1CCCCC1,GIA-UNK-30c7cb75-1,GIA-UNK-30c7cb75-1,0,-0.3,,,-18.56548,,,,,,,0.99,1,,FALSE,FALSE,,CVD-0001277,O=C(C1CCN(CC1)c1ccncc1)N1CCCCC1,4/23/2020,5/12/2020,,
302,C=C(C(=O)Nc1ccccc1)c1cccnc1,BEN-DND-031a96cc-8,BEN-DND-031a96cc-8,0,,,-18.00844,-18.74687,,,,,,,1,1,,FALSE,FALSE,3-aminopyridine-like,CVD-0000309,C=C(C(=O)Nc1ccccc1)c1cccnc1,4/23/2020,5/21/2020,,
431,CN1CCC(C(=O)NC2CCCCC2NC(=O)C2CCCCC2)CC1,GIA-UNK-d2defdc3-3,GIA-UNK-d2defdc3-3,0,,,-19.4436,-19.4267,,,,,,,1,1.01,,FALSE,FALSE,,CVD-0001320,CN1CCC(CC1)C(=O)NC1CCCCC1NC(=O)C1CCCCC1,4/23/2020,5/21/2020,,imperfect match for GIA-UNK-d2defdc3-3
334,C=CC(=O)NCC(=O)N(CCN1CCOCC1)Cc1ccccc1Cl,MED-COV-4280ac29-22,MED-COV-4280ac29-22,0,0,,-18.28135,-19.6786,,,,,,,1,1,,TRUE,FALSE,,CVD-0002727,Clc1ccccc1CN(CCN1CCOCC1)C(=O)CNC(=O)C=C,4/23/2020,5/13/2020,,
384,CC(OCC1CCCCO1)C(=O)N(CCc1ccccc1)Cc1cccnc1,BAR-COM-4e090d3a-55,BAR-COM-4e090d3a-55,0,0,,,-20.56667,,,,,,,1,1,,FALSE,FALSE,,CVD-0000277,CC(OCC1CCCCO1)C(=O)N(CCc1ccccc1)Cc1cccnc1,4/23/2020,5/12/2020,,
429,O=C(NC1CCCCC1NC(=O)C1CCCCC1)c1ccncc1,GIA-UNK-d2defdc3-1,GIA-UNK-d2defdc3-1,0,,,-14.42859,-20.60122,,,,,,,1,1,,FALSE,FALSE,,CVD-0001318,O=C(NC1CCCCC1NC(=O)c1ccncc1)C1CCCCC1,4/23/2020,5/21/2020,,imperfect match for GIA-UNK-d2defdc3-1
296,CC(=O)N1CCN(S(=O)(=O)C2=CC[SH]=C2)CC1,MAK-UNK-23561bf6-1,MAK-UNK-23561bf6-1,0,3.625,,,-20.6063,,,,,,,0.99,1,,FALSE,FALSE,,CVD-0002142,CC(=O)N1CCN(CC1)S(=O)(=O)C1=CCS=C1,4/23/2020,5/21/2020,,
422,CC(=O)N1CCN(S(=O)(=O)c2ccsc2)CC1,MAK-UNK-4c6b313a-1,MAK-UNK-4c6b313a-1,0,3.625,,,-20.6063,,,,,,,0.99,1,,FALSE,FALSE,,CVD-0002142,CC(=O)N1CCN(CC1)S(=O)(=O)C1=CCS=C1,4/23/2020,5/12/2020,,
423,CC(=O)N1CCN(S(=O)(=O)c2ccsc2)CC1,MAK-UNK-4c6b313a-1,MAK-UNK-4c6b313a-1,0,3.625,,,-20.6063,,,,,,,0.99,1,,FALSE,FALSE,,CVD-0002142,CC(=O)N1CCN(CC1)S(=O)(=O)C1=CCS=C1,4/23/2020,5/12/2020,,
424,CC(=O)N1CCN(S(=O)(=O)c2ccsc2)CC1,MAK-UNK-4c6b313a-1,MAK-UNK-4c6b313a-1,0,3.625,,,-20.6063,,,,,,,0.99,1,,FALSE,FALSE,,CVD-0002142,CC(=O)N1CCN(CC1)S(=O)(=O)C1=CCS=C1,4/23/2020,5/12/2020,,
367,O=C(Cc1cccnc1Br)Nc1cccc(OCCn2cncn2)c1,BAR-COM-4e090d3a-35,BAR-COM-4e090d3a-35,0,0,,,-21.71587,,,,,,,1,1,,FALSE,FALSE,3-aminopyridine-like,CVD-0000256,Brc1ncccc1CC(=O)Nc1cccc(OCCn2cncn2)c1,4/23/2020,5/12/2020,,
430,O=C(NC1CCCCC1NC(=O)c1ccncc1)c1ccccc1,GIA-UNK-d2defdc3-2,GIA-UNK-d2defdc3-2,0,0,,,-22.36972,,,,,,,1,1,,FALSE,FALSE,,CVD-0001319,O=C(NC1CCCCC1NC(=O)c1ccncc1)c1ccccc1,4/23/2020,5/12/2020,,
426,O=C(C1CCN(c2ccncc2)CC1)N1CCOCC1,GIA-UNK-30c7cb75-2,GIA-UNK-30c7cb75-2,0,0,,,-22.6273,,,,,,,1,1,,FALSE,FALSE,,CVD-0001278,O=C(C1CCN(CC1)c1ccncc1)N1CCOCC1,4/23/2020,5/12/2020,,
174,O=C(Nc1ccc([N+](=O)[O-])cc1Cl)c1cc(Cl)ccc1O,CHR-SOS-7098f804-1,CHR-SOS-7098f804-1,,20.98015217,,,-22.82544,,,,,,,,,,FALSE,FALSE,,CVD-0000585,Oc1ccc(Cl)cc1C(=O)Nc1ccc(cc1Cl)[N+]([O-])=O,4/23/2020,5/12/2020,,
513,NC(=O)[C@@H]1CN(C2CCOCC2)C[C@H]1c1ccccc1,DUN-NEW-f8ce3686-1,DUN-NEW-f8ce3686-1,0,0,,-22.23043,-22.96545,,,,,,,1,1,,FALSE,FALSE,,CVD-0001098,NC(=O)[C@@H]1CN(C[C@H]1c1ccccc1)C1CCOCC1,4/23/2020,5/13/2020,,
317,Cc1ccncc1NC(=O)c1ccc(NC(=O)Nc2cccnc2)cc1,MAK-UNK-129dcd6f-12,MAK-UNK-129dcd6f-12,3.097061652,0,,,-23.02358,,,,,,,1,0.99,,FALSE,FALSE,3-aminopyridine-like,CVD-0002037,Cc1ccncc1NC(=O)c1ccc(NC(=O)Nc2cccnc2)cc1,4/23/2020,5/12/2020,,
144,COCC1CCN(c2ccc(S(N)(=O)=O)cc2)CC1,WAR-XCH-b72a1bbc-23,WAR-XCH-b72a1bbc-23,22.33,43.96,,,-23.12265,,,,,,,0.99,1,,FALSE,FALSE,,CVD-0003853,COCC1CCN(CC1)c1ccc(cc1)S(N)(=O)=O,4/23/2020,5/12/2020,,
358,COc1cc(CNC(=O)Cc2ncc[nH]2)c2ccccc2n1,BAR-COM-4e090d3a-22,BAR-COM-4e090d3a-22,0,15.595,,,-23.12265,,,,,,,1,1,,FALSE,FALSE,,CVD-0000242,COc1cc(CNC(=O)Cc2ncc[nH]2)c2ccccc2n1,4/23/2020,5/12/2020,,
316,Cc1ccncc1NC(=O)c1cccc(NC(=O)Nc2cccnc2)c1,MAK-UNK-129dcd6f-9,MAK-UNK-129dcd6f-9,2.377770882,1.270946388,,,-23.32078,,,,,,,1,1,,FALSE,FALSE,3-aminopyridine-like,CVD-0002036,Cc1ccncc1NC(=O)c1cccc(NC(=O)Nc2cccnc2)c1,4/23/2020,5/21/2020,,
421,CS(=O)(=O)NCCCN1CCCc2ccc(S(N)(=O)=O)cc21,PET-SGC-abcbce68-1,PET-SGC-abcbce68-1,0,0,,,-23.7765,,,,,,,1,1,,FALSE,FALSE,,CVD-0003095,CS(=O)(=O)NCCCN1CCCc2ccc(cc12)S(N)(=O)=O,4/23/2020,5/12/2020,,
512,O=S(=O)(NCCc1ccccc1)c1ccoc1,MIH-UNI-6b9ca91a-6,MIH-UNI-6b9ca91a-6,0,16.545,,,-24.45017,,,,,,,1,1,,FALSE,FALSE,,CVD-0002817,O=S(=O)(NCCc1ccccc1)c1ccoc1,4/23/2020,5/12/2020,,
520,NC(=O)[C@@H]1CN(Cc2cccnc2)C[C@H]1c1ccccc1,DUN-NEW-d8381160-1,DUN-NEW-d8381160-1,0,0,,,-24.74737,,,,,,,1,1,,FALSE,FALSE,,CVD-0001097,NC(=O)[C@@H]1CN(Cc2cccnc2)C[C@H]1c1ccccc1,4/23/2020,5/12/2020,,
504,CNC(=O)OC1CCN(C(=O)c2ccncc2)CC1,GIA-UNK-595fac82-3,GIA-UNK-595fac82-3,0.65013513,2.151264033,,,-25.32197,,,,,,,1,1,,FALSE,FALSE,,CVD-0001292,CNC(=O)OC1CCN(CC1)C(=O)c1ccncc1,4/23/2020,5/12/2020,,
145,CCSCC1CCN(c2ccc(S(N)(=O)=O)cc2)CC1,WAR-XCH-b72a1bbc-39,WAR-XCH-b72a1bbc-39,26.035,40.24,,,-25.81732,,,,,,,1,1.01,,FALSE,FALSE,,CVD-0003870,CCSCC1CCN(CC1)c1ccc(cc1)S(N)(=O)=O,4/23/2020,5/12/2020,,
133,NS(=O)(=O)c1ccc(N2CCSCC2)cc1,WAR-XCH-b72a1bbc-1,WAR-XCH-b72a1bbc-1,29.145,48.24,,,-25.91639,,,,,,,1,1,,FALSE,FALSE,,CVD-0003838,NS(=O)(=O)c1ccc(cc1)N1CCSCC1,4/23/2020,5/12/2020,,
195,O=C(CC(=O)N1CCOCC1)Nc1ccccc1,GIA-UNK-3f36037a-2,GIA-UNK-3f36037a-2,0,0,,,-26.9467,,,,,,,1,1.01,,FALSE,FALSE,,CVD-0001284,O=C(CC(=O)N1CCOCC1)Nc1ccccc1,4/23/2020,5/12/2020,,
319,CC(Cl)C(=O)N1CCC(C(=O)N2CCCCC2)CC1,BRU-LEF-cf996d6c-1,BRU-LEF-cf996d6c-1,0,0,,-11.85045,-26.98675,,,,,,,0.99,1,,FALSE,FALSE,,CVD-0000465,CC(Cl)C(=O)N1CCC(CC1)C(=O)N1CCCCC1,4/23/2020,5/13/2020,,
155,Cc1ccncc1NC(=O)CCNc1ccc(S(N)(=O)=O)cc1,GAB-REV-70cc3ca5-3,GAB-REV-70cc3ca5-3,0,0,,,-27.10521,,,,,,,1,1,,FALSE,FALSE,,CVD-0001230,Cc1ccncc1NC(=O)CCNc1ccc(cc1)S(N)(=O)=O,4/23/2020,5/12/2020,,
427,O=C(C1CCN(c2ccncc2)CC1)N1CCS(=O)(=O)CC1,GIA-UNK-30c7cb75-3,GIA-UNK-30c7cb75-3,19.73,42.885,,,-27.42223,,,,,,,1,1,,FALSE,FALSE,,CVD-0001279,O=C(C1CCN(CC1)c1ccncc1)N1CCS(=O)(=O)CC1,4/23/2020,5/12/2020,,
433,O=C(C1CCCN1C(=O)c1ccccc1)N1CCOCC1,GIA-UNK-d2defdc3-6,GIA-UNK-d2defdc3-6,0,0,,,-27.9572,,,,,,,1,1,,FALSE,FALSE,,CVD-0001323,O=C(C1CCCN1C(=O)c1ccccc1)N1CCOCC1,4/23/2020,5/12/2020,,
346,CC(NC(=O)C(Cc1ccccc1)NC(=O)c1ccco1)c1ncco1,BAR-COM-4e090d3a-7,BAR-COM-4e090d3a-7,0,0,,,-28.01664,,,,,,,1,1,,FALSE,FALSE,Ugi,CVD-0000293,CC(NC(=O)C(Cc1ccccc1)NC(=O)c1ccco1)c1ncco1,4/23/2020,5/12/2020,,
371,O=C(NCc1cnn2ccccc12)c1cccnc1OCCO,BAR-COM-4e090d3a-40,BAR-COM-4e090d3a-40,0,0,,-18.1754,-28.85324,,,,,,,1,1.01,,FALSE,FALSE,,CVD-0000262,OCCOc1ncccc1C(=O)NCc1cnn2ccccc12,4/23/2020,5/13/2020,,
327,C[C@H](NC(=O)[C@@H](C)c1ccc(F)c(F)c1)c1cccc(F)c1,JON-UIO-066ce08b-7,JON-UIO-066ce08b-7,0,0,,,-31.42461,,,,,,,1,0.79,,FALSE,FALSE,,CVD-0001683,C[C@H](NC(=O)[C@@H](C)c1ccc(F)c(F)c1)c1cccc(F)c1,4/23/2020,5/12/2020,,
391,CC1CCCC(OCc2cccc(NC(=O)NC(C)c3ccn[nH]3)c2)C1,BAR-COM-4e090d3a-63,BAR-COM-4e090d3a-63,0,0,,,-40.14266,,,,,,,1,0.85,,FALSE,FALSE,,CVD-0000286,CC(NC(=O)Nc1cccc(COC2CCCC(C)C2)c1)c1ccn[nH]1,4/23/2020,5/12/2020,,
303,O=C(O)c1cn(-c2ccc(F)cc2)c2cc(N3CCNCC3)c(F)cc2c1=O,GER-UNI-caecb3b0-1,GER-UNI-caecb3b0-1,,19.99880121,,,,,,,,,,,,,FALSE,FALSE,,CVD-0001265,OC(=O)c1cn(-c2ccc(F)cc2)c2cc(N3CCNCC3)c(F)cc2c1=O,4/23/2020,6/2/2020,,
312,CC(C)[C@H](NC(=O)OCc1ccccc1)C(=O)NC(C=O)Cc1ccccc1,MAT-POS-bfefc3ea-2,MAT-POS-bfefc3ea-2,,0,,,,,,,,,,,,,FALSE,FALSE,,CVD-0002711,CC(C)[C@H](NC(=O)OCc1ccccc1)C(=O)NC(Cc1ccccc1)C=O,4/23/2020,6/2/2020,,
414,CC(=O)N1CCN(Cc2cccs2)CC1,MAK-UNK-6435e6c2-2,MAK-UNK-6435e6c2-2,96.7325,95.74,,,,,,,,,,,,,FALSE,FALSE,,CVD-0002226,CC(=O)N1CCN(Cc2cccs2)CC1,4/23/2020,5/12/2020,,
415,CC(=O)N1CCN(Cc2ccsc2)CC1,MAK-UNK-6435e6c2-3,MAK-UNK-6435e6c2-3,98.455,97.38,,,,,,,,,,,,,FALSE,FALSE,,CVD-0002227,CC(=O)N1CCN(Cc2ccsc2)CC1,4/23/2020,5/12/2020,,
